uid,lpips_diff
KdtDSQo5,0.4276098608970642
4r65_Q4j,0.6143265962600708
EROIBQ5b,0.3908308744430542
rb_owH5H,0.40263819694519043
nuo0nwN4,0.5493527054786682
dH1lQhfm,0.323251336812973
DiPtrj4B,0.43856534361839294
6IabdOP1,0.25805455446243286
_acLFEuj,0.3854694068431854
JlUTmjzc,0.524918794631958
Ox6FvAMY,0.2918696701526642
FttcixQV,0.4639612138271332
-LzuWFDF,0.6324617266654968
1Aw4qoY5,0.38680166006088257
FIGgTRHt,0.5304385423660278
ZAtEEXlP,0.3626764416694641
3j8nF9jd,0.49734458327293396
lZKIqxcZ,0.4661386013031006
u5eUuiOh,0.20973891019821167
qoBtRwIh,0.2582322657108307
UlxGdvRH,0.5924259424209595
NphQqFyV,0.40323716402053833
IGwrkdxY,0.38450393080711365
ZgfUTCYI,0.2712772786617279
uWhFdFWQ,0.5350528955459595
zlhbCdBK,0.4380284249782562
UHqIkxVY,0.6800504326820374
PyyHAYAS,0.4159506559371948
0gCm10cc,0.27380460500717163
7Ht-HQiD,0.5901068449020386
_9uTWetp,0.5899666547775269
XOlkW2bN,0.3311302959918976
XXc9uMsC,0.3543260097503662
Tsd3C3MN,0.2744446098804474
_K_zk5iM,0.4832310676574707
I69SAMA1,0.43559548258781433
d5GnFzxf,0.2749364376068115
aavu3a9A,0.6177666783332825
HtYhb6hp,0.3844016194343567
5rCdqALx,0.5515409708023071
-lrvOs16,0.30753040313720703
ecJsJTP2,0.3714575171470642
D92yGuuw,0.12814995646476746
5JmqWbD0,0.5311545133590698
CML2NmMx,0.586459219455719
iS88ioup,0.48647499084472656
3PF6_fb3,0.5014352202415466
4Alr4nxR,0.4219541549682617
7BmdcFFn,0.18006637692451477
68G1VfrL,0.4620610475540161
jOuf26V-,0.5772335529327393
VN-USLoG,0.6164196133613586
Z6BVk5_1,0.40558314323425293
w931FLZW,0.34764859080314636
ggm1XnHg,0.4872935712337494
xFp4-ZmI,0.2750415802001953
awz_f0v9,0.39492934942245483
RI7UhyIY,0.5830296874046326
Sif7AQWp,0.4821259081363678
VlZtOH6k,0.4460705816745758
wUE5QOqr,0.30182725191116333
0KTeSvuO,0.5222371220588684
56DtPRdV,0.5769418478012085
Bp8WpmEY,0.22612914443016052
NKVX35do,0.38865023851394653
wGJux2Ix,0.2804402709007263
LqX8Fwgk,0.21910816431045532
Sn1Mnvgl,0.12998895347118378
OSJpLHUw,0.24273774027824402
5GTgRsad,0.5262318253517151
iq9o29y_,0.4124271869659424
bl47lEHA,0.533283531665802
kANHxIsI,0.4206686019897461
5JaVDfH8,0.4925926923751831
FOtFs8RD,0.5514119267463684
FOw_noZ7,0.49117952585220337
cnJ-aIPr,0.3063810467720032
_4YZTDCS,0.30329424142837524
t7Hda63p,0.3924989402294159
WUMKrnLq,0.5527598857879639
V2jkZa2T,0.5893701910972595
JsZfnjk7,0.14759168028831482
a0g6FPf-,0.3980329930782318
oiLgn-82,0.4564187526702881
UtSJQq7x,0.4551072120666504
jNS2-Fxp,0.32347312569618225
QM7Heby7,0.3355022072792053
tAhcI2Nl,0.6040844917297363
kIyo0eb2,0.37094420194625854
uT3bJHDj,0.49290281534194946
FSLEVs2c,0.5156827569007874
ivF9oCsy,0.47138410806655884
3Q6gzmAp,0.2730158567428589
R8FwUmLG,0.48794806003570557
6emapRK2,0.2795126438140869
k6CM3dmF,0.21439681947231293
dVdI8VqN,0.4782092571258545
vxvjBsLJ,0.4497794508934021
fUsl2Z2c,0.4751802384853363
wxJfEshU,0.6198219656944275
4dqAEsw0,0.40650153160095215
cca0IMhk,0.4672173261642456
9IXRhwsn,0.36509621143341064
Fo8KNZct,0.3610450327396393
-3hOlQaY,0.35724928975105286
QgLfWqcL,0.39779630303382874
Glpo6iQM,0.42897120118141174
5_qv3FzB,0.48320272564888
isTIwFg6,0.5681120157241821
oRNszCZf,0.2515661120414734
GlzUEbgb,0.4775111973285675
bK2S_ii0,0.542547345161438
QykV5X7X,0.39905405044555664
fGSX50oE,0.3343329131603241
9HT9gFQg,0.46557360887527466
mUuBg17p,0.2544472813606262
LKXFK8Rr,0.223545104265213
q-JrzJNH,0.4330875277519226
-ibf0pYw,0.2970360219478607
eeR9SP6B,0.5682326555252075
atiLts_2,0.5070006847381592
3n_t-Uzh,0.11660225689411163
K5RixDKN,0.2362593412399292
O4mwx9YI,0.32737618684768677
FAUqAU5A,0.309001088142395
05H_SaKs,0.3268156945705414
Utxz1ux4,0.6586254835128784
SRWECLfX,0.5730984210968018
ri2zNUFC,0.5586784482002258
-XpCcZ4n,0.42080745100975037
8qnkdTIs,0.24371418356895447
CoPKSrm4,0.3949846625328064
e_NqS5Hf,0.30788442492485046
9L6u2bve,0.570833146572113
higYXy4s,0.4633030295372009
RxtPzcQA,0.2588958740234375
qe_EhGAm,0.44299325346946716
VwXhv_QP,0.5060126781463623
T-0-c9z4,0.654725968837738
KPOTBG1u,0.4006057381629944
_Kz0DWRK,0.34785568714141846
PLoqbwhJ,0.4294072687625885
0F0GI8yB,0.18792515993118286
qGQ9d7wt,0.3664914667606354
RxdARVJu,0.4692782163619995
3jJwX-a9,0.5446710586547852
MAVw4rIY,0.4970064163208008
4jwtSz4J,0.4052899479866028
JK1FjaNX,0.2297285497188568
d8_vAs7q,0.2828235626220703
8URr4rsK,0.20816779136657715
mR3hFIHK,0.5197756290435791
ReWS76JL,0.32367202639579773
y1-MT-8i,0.24797964096069336
yF_SRrSB,0.43542924523353577
ugZ8JmbY,0.28667697310447693
UTr1gGez,0.30334529280662537
Edswc4pv,0.5470547676086426
gF3grQSW,0.4709220826625824
YgFU37sT,0.43430477380752563
dYb63QVB,0.3944339156150818
p_j5grm2,0.46750617027282715
CRMPbVTD,0.38839539885520935
6tl_svvi,0.12263529747724533
fVIXQuPO,0.45654064416885376
k-tubcNf,0.3281724452972412
KwKCTANA,0.3932226300239563
KlPr0G0p,0.4537377655506134
gpaSSSij,0.5130584239959717
6Er-WCIa,0.3348229229450226
9zQ_o1Yg,0.4993668794631958
UD3JBDYg,0.41316109895706177
K49R95JK,0.35657545924186707
3ljvC9Lu,0.30064570903778076
7lB3KDxK,0.4983255863189697
PqSe7JN3,0.5597353577613831
CYj9BeTX,0.387347936630249
1lXP6X2s,0.32924696803092957
QXsZjgll,0.513759434223175
FW0mNq1N,0.23473942279815674
VCoBHA0X,0.4077558219432831
R3eS8vjB,0.1563330739736557
6HiyCiyU,0.561436653137207
FjlpKUEJ,0.6083663105964661
Z-uVqDdf,0.30037108063697815
2tUuxU75,0.3081796169281006
LuOhsk4B,0.454578697681427
9iZbvh82,0.35798174142837524
otjBrL_x,0.34795448184013367
iM4geKyD,0.40165573358535767
OE_zwuLr,0.619343638420105
4F001w5E,0.3028014600276947
LWHN7MdQ,0.45254015922546387
e0yzKUIu,0.26558056473731995
rnEioR7p,0.5805395841598511
Ofytq0v5,0.4212300777435303
N3BDQed2,0.17033527791500092
E0MQn86C,0.4872957468032837
sgLPmK2d,0.5659306645393372
2PJqyJv6,0.4107361435890198
m03f90Zk,0.4420916438102722
pH-E9Mei,0.45659947395324707
CYGlMg21,0.45878705382347107
cAk-AfHa,0.2823494076728821
EPX4mOyD,0.4741898775100708
DWcTkRXI,0.6616095304489136
UpqCEVRM,0.4049197733402252
UQkXePZp,0.3824310898780823
-2EkaYEY,0.33774226903915405
DYvoB6dT,0.3831155002117157
OQbXxify,0.20028360188007355
lr9xly9S,0.3227989077568054
q2lSdAs3,0.39168551564216614
Meh_3BQ8,0.5521737933158875
qdVYVqGk,0.5386816263198853
4hIqphLd,0.4030156433582306
kah9x_TU,0.42411041259765625
VGzIeviF,0.6955152153968811
uyACiNZb,0.5974798798561096
Af-viab9,0.49051815271377563
0fDetzst,0.5389301180839539
lAfngXa6,0.5960014462471008
ypkYxn9T,0.5236833691596985
_hJzdRhr,0.3432864844799042
sRI66iYo,0.10349848121404648
EJTkqjTo,0.4902365207672119
EZNmuwcg,0.4425135850906372
bBYnxrY6,0.6088612079620361
YOjw12Xn,0.21644186973571777
S6-1usUC,0.5110995769500732
3QBreB7N,0.35518285632133484
olSl1TEn,0.31266483664512634
z7yOe0x4,0.29420900344848633
wnXaGklf,0.310647189617157
-0WqDOnU,0.5765979290008545
uY6_fAEB,0.4994574785232544
KBRAtrh8,0.18849661946296692
Jd-ps2hn,0.4410233795642853
Sa6qXHVN,0.3871465027332306
IFWdpawy,0.3686337471008301
nfppFaZz,0.3181907832622528
NEyQQk_r,0.3868589997291565
3O9LFKU4,0.45273321866989136
EjogevY_,0.6251396536827087
lNsWOoOc,0.34747087955474854
tSc52QzC,0.3078345060348511
oWhm5EAU,0.3612687289714813
kL6oDqkp,0.24979254603385925
hiEaiw0L,0.26453056931495667
14R0PQce,0.5632466077804565
Rs18xybC,0.24900203943252563
1kED0xc6,0.25306686758995056
rcg6eunZ,0.3734530508518219
Iqtu9TTF,0.5982730388641357
08o77tku,0.4732048511505127
9LanyeQ8,0.4318501949310303
L_yr-lZu,0.4210180342197418
MTDBTzhh,0.41143497824668884
2OL1snuY,0.466665118932724
DsoFCEyE,0.3342285454273224
c4SQwDQ5,0.5838308930397034
JCHEfVVI,0.3905089497566223
veyGRR8l,0.35305339097976685
tuTL9zsC,0.5361213684082031
BzyhCSLV,0.4042186737060547
VIDoACmr,0.5568119287490845
0goqlTpW,0.1943274587392807
_D-hq_cu,0.42318472266197205
An1f8fk2,0.44616395235061646
T_gQ0Y78,0.4463156461715698
4geZyOP_,0.45615190267562866
H-oUt66V,0.4359079599380493
NsDWdsIB,0.5599990487098694
Xvr6AJt1,0.5144109725952148
NJZSxw0t,0.537379801273346
wIdQt50J,0.24004659056663513
Yblc64XL,0.48623472452163696
2G5HGXJ1,0.5350326895713806
7YD4igst,0.10856469720602036
nDSOK9ku,0.5198763012886047
099iumxT,0.5216889977455139
sieoD-6e,0.4833543598651886
swEIGYNO,0.5969249606132507
4OlFKB9V,0.2634854316711426
Sc1UQmpp,0.6494635343551636
LJy6q-Yi,0.47766509652137756
kkvnkPFq,0.20954808592796326
ndV9vf8t,0.22998088598251343
EUgxXOat,0.5404451489448547
kwJEsdAX,0.4740031361579895
_FYHZih_,0.5094749927520752
a1fxJ5v_,0.5629905462265015
QlEC-jiE,0.46426844596862793
MdqcFs2w,0.47290855646133423
B6e4vice,0.549912691116333
8v2X8DVE,0.2627914845943451
9IaVgQoZ,0.34920534491539
6iSlXq9V,0.3012201189994812
_NtVXZf2,0.49270099401474
DD_xKD69,0.35291004180908203
EuSwOR6G,0.49943897128105164
Gl4NrryA,0.3345639705657959
J2YRfYmr,0.28289681673049927
TWAQcBjT,0.5030725598335266
9cej-goO,0.3902910351753235
ORLXb4QM,0.4174748957157135
b0YZl_Dh,0.5184722542762756
B78TCI94,0.3817797005176544
ZaehEWGM,0.39148181676864624
B_xaMA7y,0.5306199789047241
ye9m1ml5,0.25888845324516296
uPCcchzI,0.446304053068161
gV8_bQxy,0.4761640727519989
KBRQvPoK,0.45214930176734924
GIWDOcEZ,0.33671724796295166
S1dMuujU,0.3403332233428955
Q_xW2vos,0.6622908711433411
3LO1aOmq,0.5323541760444641
bziBKE2-,0.6274874806404114
lMD-FcjG,0.35837864875793457
STyU5Xpr,0.2888721525669098
pb0KfRRn,0.276800274848938
XRReItEA,0.4954330325126648
umF5yA1C,0.4365687966346741
iKrrHA3Y,0.26662370562553406
JmxWXNcB,0.13814154267311096
QJp8hPVd,0.3528327941894531
tazsIEyg,0.6807400584220886
6gD283Pi,0.3120817244052887
B9lPONbg,0.3629891276359558
CnK5bROS,0.31364500522613525
anyG1WOK,0.35321909189224243
zxGC4Q_e,0.250154584646225
13bZ6icz,0.34124529361724854
4ApB3L0W,0.2673952579498291
LK7yeqYx,0.6609867811203003
-9AQo7ZV,0.657173752784729
livkexRd,0.3090428113937378
0TTJ1pHk,0.4871962070465088
FJ-KeiAZ,0.3797093629837036
h9qXXt6l,0.35605672001838684
gydeEuLE,0.46876582503318787
sB9smijU,0.34567317366600037
vNjmPAPA,0.5417389869689941
Wcf6ftv5,0.30053824186325073
R2mLx0cU,0.4621638059616089
FxWqVh1W,0.43291622400283813
WlNTXPNo,0.3730543851852417
YcvgX_YA,0.40460026264190674
nOa66nlW,0.5316641330718994
m2XDUxUu,0.3778653144836426
gZF4R3jJ,0.07234770804643631
EPzdxiu-,0.38309428095817566
d4Mu3GRN,0.4738207757472992
r6r4Oijz,0.5147795081138611
vL3HJJkp,0.4412606358528137
2dh9pe4S,0.3928869962692261
T3rAKEfG,0.3184988796710968
UcayKxRz,0.37592843174934387
nHiM5g-O,0.5563205480575562
kEUwRJhk,0.36698880791664124
ssiZzhQ1,0.613574206829071
hWpW2dBi,0.3648916482925415
i0xxxi9-,0.43494629859924316
6-LpeHs7,0.32918110489845276
0u9vg0Wp,0.5565395355224609
0LzCM6Xa,0.3234880566596985
YvP_z9Ea,0.2934793531894684
Yxkw_HC9,0.498227059841156
zN3ujXcy,0.4817422330379486
T1gLV70x,0.5144211649894714
ZL0wSWJg,0.4757242202758789
kbT5tioc,0.39271143078804016
zhYBBMGN,0.49717286229133606
NdGOmfH4,0.290673166513443
9-I7qcmw,0.4460870027542114
D0CHsRgj,0.6432727575302124
9YKDWc3l,0.1683620661497116
SM1HekmA,0.5740978121757507
y-3u7s3u,0.516743540763855
PFcIaNc1,0.5931190848350525
qxjMfHWZ,0.24162337183952332
9ZMp353m,0.2446649819612503
9lT0WeqM,0.3899971842765808
6UY_4KWC,0.39954236149787903
3i8UPCkq,0.47131943702697754
tvS_qHmi,0.37403473258018494
rDFyawnd,0.4893072843551636
HJ2-7uJE,0.39191359281539917
IZXYrMk6,0.5808778405189514
Ic89fgq1,0.39304840564727783
vIxZ9TnT,0.5603248476982117
O1JaMwrU,0.29687899351119995
DG13ijO7,0.4995734691619873
cGqwDvoS,0.36126115918159485
v2yECG_1,0.48280835151672363
5SntN0fX,0.33329176902770996
PfEUSCBp,0.2313118577003479
zBqWVz6e,0.4640887379646301
APpNEnAj,0.44320768117904663
v36lIAYc,0.5304511189460754
DZx9M9pR,0.42850810289382935
GvSt1VTv,0.3133992552757263
ZghI7vbj,0.505618691444397
zmY27QbY,0.22435128688812256
1Rew2B4c,0.607959508895874
YwPEaY3z,0.6192529201507568
uzgO7zZ8,0.34671032428741455
VyLV_xvA,0.3835188150405884
O0DShZo1,0.4213011860847473
AyVXs24S,0.5333935618400574
oaYITx8s,0.4731040596961975
GLX4gO28,0.5882569551467896
nvKYn4oq,0.3898588716983795
NSAMqfSX,0.3075447082519531
JTaqI0Ze,0.5341127514839172
TM7DciW-,0.44503986835479736
y0CGErDk,0.3751884996891022
Ca4JeolM,0.366970419883728
NREE-0G4,0.44698986411094666
FYJDBcLd,0.5139453411102295
Lboais6u,0.3350525498390198
3Z9GG2OG,0.4900096654891968
MWuCHXLc,0.5237571001052856
BKF0fcwh,0.3138160705566406
xcNKACBf,0.531876802444458
a42CEPAo,0.5440696477890015
W9GKwjbH,0.4107956290245056
827Gi6Cx,0.4034144878387451
lkNfuBG4,0.29650992155075073
9NNFcKqr,0.411232054233551
WMo8eobM,0.42077964544296265
YULEH0QC,0.48893457651138306
SVetaZhK,0.4546819031238556
uYXJOSMO,0.390299528837204
p-a3b5XM,0.2568739652633667
Vx7iG6Zy,0.3164033591747284
MWW0nX1d,0.2803138792514801
1nx8idxy,0.4943696856498718
gel35V3j,0.4217469394207001
_3z81L41,0.5034205913543701
7ihEz28K,0.5026757121086121
0pnv425H,0.5634788870811462
8al5ySmG,0.3465823531150818
Wd9GbUMY,0.3868458867073059
I8XABRBt,0.42312541604042053
BUjnm3kQ,0.46839773654937744
lgaQW0j-,0.3156454861164093
wQ03qs1E,0.5906343460083008
e7-vLD8v,0.4041150212287903
nAUnBaiJ,0.4876181483268738
SNTNMZO_,0.6127545237541199
ILinVbMJ,0.5155043601989746
9dmePQr5,0.4823746383190155
yV5h-80r,0.47258666157722473
EWGvkkc8,0.18038898706436157
qdbBl36L,0.27930161356925964
6mns9Tgp,0.3706190884113312
Qv_vfNd_,0.38381338119506836
vyOywIrl,0.5094586610794067
s1tROz2l,0.21101804077625275
jrVIfSP8,0.35540562868118286
dn6vJdb9,0.43628180027008057
-r1vt_YN,0.5716802477836609
DA7lsHs2,0.3280843496322632
FxNJ3uJK,0.4547138512134552
ZDqbMBBY,0.5132982134819031
FrI-1CUf,0.49982431530952454
YiH4gqrp,0.47972288727760315
nJV74cOT,0.3902875483036041
ABVMne9i,0.5682975053787231
eosvR0Ds,0.5627719759941101
_sJ89TXL,0.14684484899044037
zaHikypu,0.6155331134796143
X05oVnFE,0.3106277585029602
Tl437Xq6,0.42032670974731445
KIHzcbX-,0.15566977858543396
X4pfw34O,0.4457324743270874
kJ-gzO5F,0.46373671293258667
As0P268g,0.07716874778270721
TC_p-5e_,0.45661720633506775
fpj4Q1Ft,0.5209987163543701
JbUL-YZ3,0.32149773836135864
qgLVTbsC,0.5230584144592285
JWNjbDib,0.31348931789398193
k1y9fzJh,0.4403984844684601
6VnKH-MU,0.542697548866272
WNU3jX3d,0.39896613359451294
I1f61Iow,0.4681994318962097
HTj9rPfc,0.6687451004981995
uX3vVFGm,0.5542224049568176
Ke8eHEc7,0.48727351427078247
rU3lvYpY,0.6050816774368286
H2Vs0VfY,0.6275070905685425
-hK67rdr,0.47203534841537476
nX1oL59_,0.4255744516849518
mMjG5YO9,0.442071795463562
ecCYSvbW,0.2639954686164856
RKVBnSt-,0.3203333616256714
Br0JKbTo,0.46333426237106323
gmKj8M6x,0.6541486978530884
yCZHys1L,0.3526577949523926
8M5lKGef,0.3912116587162018
RD8nyocy,0.5542690753936768
H7VK5r0H,0.4282694458961487
wqnJN66U,0.39803290367126465
eX3w-wSz,0.5955100655555725
Z0RedYLC,0.3376505374908447
4-4czG9w,0.6030290722846985
p1u9nBkZ,0.42711085081100464
jiIcgpJi,0.23022201657295227
ipM8grCn,0.32586607336997986
GjtGx3Vb,0.2494942843914032
Qw5tL63U,0.4371870160102844
7Mnl4u79,0.4588412940502167
_Mdlr4wW,0.28745871782302856
yKsLQ2xv,0.5332186222076416
cf518JH6,0.48269158601760864
QX6s_6i7,0.4315187931060791
Md0dN0XM,0.543000340461731
Gdtz43pr,0.5593152642250061
XMfSC2NX,0.49445486068725586
MvYaPvBt,0.5050153732299805
yPwpXAtM,0.18815889954566956
t0Cunzya,0.40076780319213867
FYFy05ut,0.6327430605888367
ANX-lvTz,0.3234683573246002
u_h7S6FH,0.47895556688308716
fNTWk1GI,0.5778526067733765
KUQen41S,0.4499695897102356
9gFmc6Tz,0.5797710418701172
g63j6QaU,0.48318395018577576
1s9OlBxi,0.3270149827003479
Yvh88moU,0.5123140811920166
C-Hs0-8q,0.569553792476654
mhWHqnVs,0.3900872468948364
IrAtxxBj,0.3659992218017578
m2eyudPY,0.5594516396522522
isRHw4n9,0.5408836007118225
I9_UslAN,0.5406512022018433
RqmQLZoG,0.5583024024963379
O2o0tksS,0.5117189884185791
-gUXKZRs,0.42535343766212463
kHF4A2UZ,0.6086646318435669
kMa0TGbv,0.19652700424194336
wBaC5HdN,0.5287109613418579
JizhRzcf,0.48618200421333313
-BdeDRDF,0.453765869140625
5OCn7LgZ,0.3189307153224945
3hj37s-q,0.47402477264404297
s_eNCv_K,0.34898173809051514
O4RXLkQs,0.47299203276634216
xK73V3dH,0.42817798256874084
qVOzJ-Pg,0.5937856435775757
KmSjAXVr,0.46032291650772095
90K3piko,0.4654751121997833
CLO8-kPT,0.5158919095993042
heCib9H3,0.5463569164276123
v8OPGMJr,0.45601171255111694
s9OgIx_3,0.26572781801223755
m2kDvjsD,0.4940321147441864
v16AuA2x,0.5692592859268188
zsCV1LR7,0.29912808537483215
R013_srz,0.3788518011569977
U1gXFvYT,0.4052221477031708
-uRhm-Sj,0.4667949676513672
8EYJeyGs,0.489488422870636
RLgX2Fj4,0.5475801825523376
qulHs9gh,0.6313661336898804
k2HdCihz,0.273668497800827
euGY2u2d,0.34822678565979004
UijwPK31,0.47755399346351624
7OjhJ2tz,0.3539670705795288
7TG6dYvc,0.46234750747680664
gWtKTX22,0.44367942214012146
HHdTgPwy,0.49609312415122986
0RWpNl7a,0.36673474311828613
HPjTu6M6,0.4574049115180969
a2mI3lCC,0.6342861652374268
mpaxWqLB,0.43073612451553345
xR-eGuPr,0.5195025205612183
mh-klP2E,0.5582060813903809
fawyAbTb,0.37597858905792236
mwMizZi5,0.28844186663627625
mnvBZ1kn,0.3998359739780426
5eM6d-S1,0.5873298645019531
c1jeqwuo,0.38717392086982727
VgNpFLjG,0.35022300481796265
M5ClVn4X,0.5066083669662476
tIWm1vSf,0.2941405475139618
PEwAXZb6,0.3029945492744446
BTkszLki,0.5651301741600037
XgbO9X4d,0.5256004929542542
r7fLkfS9,0.503180205821991
U8iwhXpB,0.15389804542064667
PZrcDjkx,0.5310127139091492
DdfTlPrE,0.5530069470405579
F1oozjrQ,0.3679060935974121
gFFlYzhA,0.46348291635513306
D_zQD_qG,0.47807714343070984
CmgTayEd,0.5305593609809875
1HM-yRXj,0.4740760624408722
GUTmzAOZ,0.161843940615654
K_o5FQaz,0.33138900995254517
8VXP5qx_,0.4182310402393341
ilsiunwE,0.48897066712379456
G8pYc6iP,0.3311209976673126
De0W6lMi,0.20837301015853882
_24mB7CP,0.47400110960006714
Pg1IyCSQ,0.4120614230632782
H3_cr4DE,0.19969749450683594
k1_WmzTE,0.4971701204776764
UOEeWQj7,0.35603272914886475
B22OPh2r,0.4334695339202881
XRf5Laqw,0.22997358441352844
9pDSEDD2,0.6431052684783936
b5OMUpZ5,0.40654757618904114
iETMwTVY,0.49791842699050903
Y5qk7q1u,0.46396857500076294
X31OYrXl,0.3363814353942871
qPwCrVsz,0.4154716730117798
J7emSg5B,0.47051769495010376
9cV0GUql,0.498304545879364
dCpBofkj,0.5492761731147766
5yT401A5,0.593647301197052
X6mLgYeb,0.5380667448043823
m9uKheLV,0.40540704131126404
xPBMfm2c,0.3335283398628235
AZeoinRQ,0.6139101982116699
KXqfREqL,0.5513630509376526
nc_vW-lV,0.4585602879524231
sv8kpXL_,0.6867401599884033
2H1UM26E,0.37729954719543457
cCl8sWSl,0.2870163917541504
bWOT9kBx,0.5716736316680908
Fn87d4cL,0.5404694676399231
cADqzQHg,0.36490297317504883
ZF8r_O7M,0.1264207810163498
iwydejuM,0.4355159103870392
Zc81V7fj,0.5158015489578247
vr-hvATz,0.5001290440559387
VnMq1L8E,0.592847466468811
yfpBXMte,0.47799158096313477
SCBNnVn4,0.35499992966651917
ryO1YYFO,0.41500160098075867
BumEc0nM,0.4502602219581604
49lUhPxa,0.4026072919368744
1YkyIzlM,0.19159452617168427
lsPQhWYj,0.2149372100830078
TLy15IAy,0.31077203154563904
PQBf5K32,0.328585147857666
ukBDqphB,0.4209658205509186
LOf-wi5M,0.46270403265953064
oC3Dkg1L,0.5884415507316589
FjMMmaPB,0.3711933493614197
WnZFvl7Y,0.48238033056259155
_uACdDZH,0.5468646883964539
B8-KG_-7,0.49167096614837646
vyG4aNFe,0.4992363750934601
x0aFU_kf,0.5159386992454529
ZpziLfFg,0.25928860902786255
lckGkH64,0.4825078248977661
ItRs5VlH,0.461090087890625
AHLfV8s_,0.5335773825645447
VbdIWhRQ,0.5501001477241516
r1JvYltp,0.5015308260917664
oJXBos_3,0.5372190475463867
1UvzO31Z,0.5169838070869446
k93Q1cCc,0.5190667510032654
78EnkS1F,0.43533918261528015
csoBDTPf,0.33845943212509155
U5BvFUvv,0.6333048343658447
F5fijjq2,0.4303423762321472
rPjbqNs9,0.5404731035232544
s2aZs5JZ,0.6100112199783325
pce6DMth,0.31170761585235596
rRRPQ0RF,0.5185967683792114
yIjYhtTR,0.47916173934936523
vNZfTeEY,0.19016271829605103
Y2cNQA4W,0.4181770086288452
95BRJ_GT,0.5815271139144897
YKeAZC-q,0.4484294056892395
0R2Uda0V,0.3022295832633972
nNUpOB-Y,0.4537797272205353
M7kHK7l6,0.44555872678756714
kc1CyBZM,0.576667070388794
Ide9hUYs,0.34375888109207153
tjcyVqfc,0.5813543796539307
sdvOhdWu,0.3066009283065796
EY4FFVJc,0.44259679317474365
NgnwCcSL,0.3374635577201843
qKi5io6E,0.3472740948200226
BBYg7186,0.18962323665618896
XtVbNtUB,0.2501526176929474
tj5lC3VX,0.4867278039455414
nvfDR7Ff,0.6609042882919312
-cg1atK5,0.621783435344696
1l0EYok8,0.4661073684692383
DWvxor-y,0.5580746531486511
TDNQulJg,0.25919070839881897
768r8Fys,0.3340439200401306
qq0J0B1d,0.33044013381004333
AbSBYvlx,0.5433246493339539
iWPcNma7,0.6027648448944092
qkV_4qhV,0.5948500037193298
wF9fpblK,0.5047120451927185
zqQI02EK,0.23645341396331787
3xq0a0GZ,0.3630436360836029
bnUMLsS0,0.246364563703537
JBP3KArB,0.6270790100097656
y35ACGo6,0.7000331878662109
po8vFNDC,0.4852069318294525
ATJNvrzR,0.6102803349494934
CSpIEtf7,0.40524277091026306
2iEjLiJ7,0.6153907179832458
1t9IIyX3,0.2929615378379822
78edjyw-,0.371366947889328
McXTmJCJ,0.32465702295303345
KYJjR-mN,0.3241046667098999
ync8sNsB,0.42212095856666565
3fYCJ9cc,0.38411667943000793
bH0e21Wb,0.6026914119720459
5U7j55HZ,0.485350102186203
s-TjYC78,0.2778099775314331
nv1FAt-Y,0.26573655009269714
5jYPguZq,0.5101197361946106
6PDkiu6K,0.43943527340888977
J5U8wftz,0.22208760678768158
nePWV8l_,0.49361562728881836
oid-CpGM,0.32538655400276184
xsbLvGih,0.25054028630256653
5ClVM_jt,0.43199750781059265
koOYkF_K,0.3877829909324646
GOUUMA1N,0.12380674481391907
gRLcpcU7,0.4133186638355255
ZOkHqvjL,0.15369285643100739
McE-pVnc,0.45816290378570557
XEe4D31b,0.5484246015548706
1qJOVb6M,0.32158610224723816
uDf079kQ,0.580991268157959
pET7N3xi,0.6010622382164001
OcDDuZvr,0.6178034543991089
5pV1X0-a,0.3967541754245758
LN9inNJS,0.1650252491235733
uRhmtjRS,0.3910793960094452
YzkfUI8D,0.6924965381622314
A1qBMrvP,0.3401370048522949
9bU2Lz5B,0.3627018928527832
Axh2PuU7,0.4519810974597931
lFPaP-zF,0.4006006121635437
IwMooJW3,0.2651694118976593
NS1-ez-e,0.5495685935020447
RWRyqooy,0.4690098166465759
M0YpFw5q,0.47979310154914856
s__wIhlE,0.5212661027908325
UMrJZpLa,0.5597464442253113
b2_gTYCi,0.25498923659324646
WLpaxCGU,0.28302231431007385
C2B96oB_,0.4877292513847351
HStaZcf7,0.4252969026565552
eZ3SImcq,0.4055517613887787
Y-5ZhYYi,0.5982573628425598
gwJz36th,0.42458558082580566
Py6M_zCA,0.4556581377983093
5vsy_qfq,0.6145105957984924
qWsrjE0M,0.1273047775030136
8sHT60TM,0.6969202160835266
zDDL9UJy,0.6444909572601318
5sT38Co-,0.34358763694763184
Z_S4dtEv,0.27982282638549805
iLBCXJvw,0.3880990147590637
v4WzsAYA,0.313375324010849
a6IYLXzU,0.30495548248291016
eG2K42Us,0.5761767625808716
fbJoKrrU,0.315443754196167
aZvsR8d6,0.46464353799819946
POu_321N,0.4815206229686737
j0CLZjZ_,0.4161643385887146
_0kEpTDu,0.3047742545604706
9pD6Pj_E,0.4939945638179779
_plPqg5J,0.4391089081764221
CP36b34Y,0.48963409662246704
B6C8xv0O,0.40181198716163635
SEnZyPfU,0.08448674529790878
EoK2geZe,0.2505648136138916
LTrWKA-S,0.29947787523269653
Lstfs0xY,0.4346316158771515
WYCzuz8U,0.5492081046104431
i8T3KQts,0.523563027381897
-2wxe-ag,0.6676788330078125
nidqrRG8,0.23707327246665955
